№,Name,Description,Price,Image URL
Toyota Camry,"2017 г., 2.5 л., автомат, седан, бензин, руль слева, 100 000 км",$ 17 999,https://im.mashina.kg/tachka/images//5/3/4/534d9638877b7fd89ad97fea095daece_240x180.jpg
Genesis G80,"2022 г., 2.5 л., автомат, седан, бензин, руль слева, 17 900 км",$ 58 000,https://im.mashina.kg/tachka/images//4/e/2/4e23f5da9ec99eed14b9271e26dec7d4_240x180.jpg
Lexus ES,"2019 г., 2.5 л., вариатор, седан, гибрид, руль слева, 60 000 км",$ 55 000,https://im.mashina.kg/tachka/images//a/e/c/aec29cd72b52e657a64e484a26eabc23_240x180.jpg
Toyota Prius,"2017 г., 1.8 л., вариатор, хэтчбек 5 дв., гибрид, руль слева, 193 000 км",$ 12 700,https://im.mashina.kg/tachka/images//5/6/1/561937b37647cd2c4bc7c822f38df482_240x180.jpg
BMW X5,"2018 г., 4.4 л., автомат, внедорожник 5 дв., бензин, руль слева, 46 700 км",$ 60 000,https://im.mashina.kg/tachka/images//9/6/5/96573e539e3d6579052487f9801eb218_240x180.jpg
Hyundai Tucson,"2016 г., 1.7 л., робот, внедорожник 5 дв., дизель, руль слева, 132 000 км",$ 16 500,https://im.mashina.kg/tachka/images//3/f/3/3f3fb40ef994b4d2f0155f930b75b23b_240x180.jpg
Toyota Camry,"2012 г., 2.5 л., автомат, седан, бензин, руль слева, 150 000 км",$ 14 300,https://im.mashina.kg/tachka/images//f/0/3/f03a2e245cbbb6fb62178cda8341522b_240x180.jpg
Kia Sportage,"2017 г., 2.4 л., автомат, внедорожник 5 дв., бензин, руль слева, 57 000 км",$ 24 300,https://im.mashina.kg/tachka/images//c/1/0/c10fcb322d82e4169ef0b57e77255d05_240x180.jpg
Honda Fit,"2004 г., 1.5 л., вариатор, хэтчбек 5 дв., бензин, руль справа, 266 000 км",$ 7 200,https://im.mashina.kg/tachka/images//5/e/3/5e39830a975eee969558e877052217ce_240x180.jpg
Daewoo Matiz,"2008 г., 0.8 л., автомат, хэтчбек 5 дв., бензин, руль слева, 180 000 км",$ 4 200,https://im.mashina.kg/tachka/images//5/5/5/5553c729cdd14f86ce2cb4b61b7b940a_240x180.jpg
Lexus ES,"2019 г., 2.5 л., вариатор, седан, гибрид, руль слева, 71 300 км",$ 45 500,https://im.mashina.kg/tachka/images//4/7/8/478c7b8f51b87cedc64096067a42c0be_240x180.jpg
Daewoo Tico,"1997 г., 0.8 л., автомат, хэтчбек 5 дв., бензин, руль слева, 155 000 км",$ 1 764,https://im.mashina.kg/tachka/images//3/c/8/3c84a386a6fb02d762b6a2e480e6f6f4_240x180.jpg
Daewoo Kalos,"2002 г., 1.4 л., механика, хэтчбек 5 дв., бензин, руль слева, 215 258 км",$ 3 186,https://im.mashina.kg/tachka/images//f/f/8/ff81e388deb1af9e571233a5bcb283e3_240x180.jpg
Lexus GS,"2016 г., 2 л., автомат, седан, бензин, руль слева, 93 000 км",$ 31 000,https://im.mashina.kg/tachka/images//a/7/0/a70e6dce7c29ac4486bbd415946a540d_240x180.jpg
Toyota Corolla,"2006 г., 1.6 л., механика, седан, бензин, руль слева, 200 000 км",$ 7 169,https://im.mashina.kg/tachka/images//2/f/2/2f22c515672098daa0271be592a019b5_240x180.jpg
Hyundai Sonata,"2018 г., 2 л., автомат, седан, газ, руль слева, 120 000 км",$ 13 600,https://im.mashina.kg/tachka/images//2/8/a/28a09927be3c4c1177cdc5626c7001cd_240x180.jpg
Kia K5 I Рестайлинг Седан,"2014 г., 2 л., автомат, седан, газ, руль слева, 235 000 км",$ 11 200,https://im.mashina.kg/tachka/images//b/7/c/b7cb7488d630e9044da07356a3e321d8_240x180.jpg
Mercedes-Benz E-класс,"1996 г., 3.2 л., автомат, седан, бензин, руль слева, 410 000 км",$ 4 096,https://im.mashina.kg/tachka/images//a/2/5/a254bef183a3a068e181a7da64a3ac04_240x180.jpg
Toyota RAV4,"2016 г., 2.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 90 000 км",$ 18 000,https://im.mashina.kg/tachka/images//d/9/5/d95dfe416b5b08fd5d24cc3d10b6594a_240x180.jpg
Mercedes-Benz E-класс,"2004 г., 2.1 л., автомат, седан, дизель, руль слева, 300 000 км",$ 6 600,https://im.mashina.kg/tachka/images//d/6/0/d60d8659ee0e8bdfdb98ba0d693c4f95_240x180.jpg
Volkswagen ID.4,"2021 г., автомат, внедорожник 5 дв., электро, руль слева, 12 000 км",$ 28 900,https://im.mashina.kg/tachka/images//b/2/d/b2db4c6dd3257769e9f8aa7208ee62d2_240x180.jpg
Mercedes-Benz S-класс,"1997 г., 6 л., автомат, седан, бензин, руль слева, 280 000 км",$ 8 500,https://im.mashina.kg/tachka/images//d/1/b/d1bd522895faf80484e421cce6c4f282_240x180.jpg
Chevrolet Matiz,"2008 г., 0.8 л., автомат, хэтчбек 5 дв., бензин, руль слева, 180 000 км",$ 4 200,https://im.mashina.kg/tachka/images//6/d/b/6db23fc5aaf3b0f0b520775d3f902ce9_240x180.jpg
Kia K5 II Седан,"2017 г., 2 л., автомат, седан, газ, руль слева, 164 000 км",$ 14 500,https://im.mashina.kg/tachka/images//6/b/b/6bb8d2ae5ea05113a38614a7b482a6ef_240x180.jpg
Kia K7,"2017 г., 3 л., автомат, седан, газ, руль слева, 300 000 км",$ 15 700,https://im.mashina.kg/tachka/images//b/2/b/b2be0c15e1f15881c420b3cf5b02bb29_240x180.jpg
Daewoo Matiz,"2007 г., 0.8 л., механика, хэтчбек 5 дв., бензин, руль слева, 128 000 км",$ 2 731,https://im.mashina.kg/tachka/images//f/1/1/f11b22108edb7164c8e11760ebfef093_240x180.jpg
Daewoo Lacetti,"2004 г., 1.6 л., механика, седан, бензин, руль слева, 220 000 км",$ 4 779,https://im.mashina.kg/tachka/images//d/7/d/d7d96655cfc2f1afa2c1264e2305920d_240x180.jpg
Hyundai Solaris,"2021 г., 1.6 л., механика, седан, бензин, руль слева, 568 542 км",$ 9 558,https://im.mashina.kg/tachka/images//9/3/1/931c96dfdb3a31bcc13d6215c003d2b1_240x180.jpg
Mercedes-Benz W124,"1986 г., 2.3 л., автомат, седан, бензин, руль слева, 171 000 км",$ 2 048,https://im.mashina.kg/tachka/images//a/c/b/acb1df5cd3a5649f12f660985b6f701f_240x180.jpg
Kia Carnival,"2020 г., 2.2 л., автомат, минивэн, дизель, руль слева, 19 406 км",$ 38 800,https://im.mashina.kg/tachka/images//0/3/4/0343eb81e143e2424c2e9a676ab0bb16_240x180.jpg
Kia Sorento,"2017 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 54 000 км",$ 28 500,https://im.mashina.kg/tachka/images//d/2/f/d2fa86a0b44413757ceadefe311a117c_240x180.jpg
Toyota Highlander,"2018 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 120 000 км",$ 38 700,https://im.mashina.kg/tachka/images//5/d/3/5d33b185ef9528af4931ef8eb963c77a_240x180.jpg
Hyundai Palisade,"2021 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 22 800 км",$ 65 000,https://im.mashina.kg/tachka/images//1/f/a/1fa86debea4f2c94edf03075fdca2719_240x180.jpg
Chevrolet Volt,"2012 г., 1.4 л., вариатор, хэтчбек 5 дв., гибрид, руль слева, 210 000 км",$ 13 300,https://im.mashina.kg/tachka/images//2/9/2/2928a312d543e4fefb3dde9b4a8c97a6_240x180.jpg
Hyundai Sonata,"2017 г., 2 л., автомат, седан, газ, руль слева, 300 000 км",$ 12 700,https://im.mashina.kg/tachka/images//c/f/6/cf62d291a2ef7a1aead05e613985c96a_240x180.jpg
Toyota Prius,"2016 г., 1.8 л., автомат, хэтчбек 5 дв., гибрид, руль слева, 110 000 км",$ 16 800,https://im.mashina.kg/tachka/images//4/6/d/46d23fc57344d78416c63dd2dbdd6a79_240x180.jpg
Hyundai Santa Fe,"2018 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 105 678 км",$ 28 500,https://im.mashina.kg/tachka/images//e/a/8/ea86d280aa7b4ccdb707ca3c4c25d4e1_240x180.jpg
BMW 5 серии,"2008 г., 3 л., автомат, седан, бензин, руль слева, 300 000 км",$ 11 700,https://im.mashina.kg/tachka/images//3/1/6/3169aecb97b9f606550622d5e351e85e_240x180.jpg
Toyota Windom,"2005 г., 3 л., автомат, седан, бензин, руль справа, 280 000 км",$ 9 999,https://im.mashina.kg/tachka/images//0/a/c/0acfbc419def17c9c383d17abbd12052_240x180.jpg
Honda Fit,"2005 г., 1.3 л., вариатор, хэтчбек 5 дв., бензин, руль справа, 200 000 км",$ 6 827,https://im.mashina.kg/tachka/images//4/9/d/49df14ea4a56a0ba273ac5af8a426399_240x180.jpg
Toyota Prius,"2015 г., 1.8 л., автомат, хэтчбек 5 дв., гибрид, руль слева, 90 000 км",$ 14 800,https://im.mashina.kg/tachka/images//6/6/e/66ef07c599315d750a84a000db88ba62_240x180.jpg
Hyundai Sonata,"2017 г., 2 л., автомат, седан, газ, руль слева, 296 000 км",$ 12 700,https://im.mashina.kg/tachka/images//f/5/0/f50c4400244ed8d469ba5665c6205afa_240x180.jpg
Honda CR-V,"1998 г., 2 л., автомат, внедорожник 5 дв., бензин, руль слева, 4 787 км",$ 6 259,https://im.mashina.kg/tachka/images//e/e/4/ee4bf6dc224ffaeb78767eb872e41cfb_240x180.jpg
Land Rover Range Rover,"2013 г., 4.4 л., автомат, внедорожник 5 дв., дизель, руль слева, 154 000 км",$ 47 000,https://im.mashina.kg/tachka/images//e/7/a/e7a1855cc6856797de5638b03c36dfac_240x180.jpg
Hyundai Palisade,"2020 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 73 922 км",$ 40 275,https://im.mashina.kg/tachka/images//b/a/b/bab1dc3cfbb7c0c39c74b56414d34fdf_240x180.jpg
Honda CR-V,"2000 г., 2 л., автомат, внедорожник 5 дв., бензин, руль слева, 200 000 км",$ 6 827,https://im.mashina.kg/tachka/images//d/8/4/d842993785aff2e74902c547f1a14449_240x180.jpg
Kia Sportage,"2021 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 5 000 км",$ 42 900,https://im.mashina.kg/tachka/images//1/e/c/1ecc31b58bfe69d5df24a4909c3a7195_240x180.jpg
Kia Carnival,"2017 г., 2.2 л., автомат, минивэн, дизель, руль слева, 141 395 км",$ 21 772,https://im.mashina.kg/tachka/images//3/1/f/31fe6a26ae8a651b5a15cd535c22c3dd_240x180.jpg
Kia K7,"2019 г., 3 л., автомат, седан, газ, руль слева, 103 366 км",$ 25 835,https://im.mashina.kg/tachka/images//6/c/9/6c9de53283897f6738cd10a1c65808a9_240x180.jpg
Daewoo Matiz,"2003 г., 0.8 л., механика, хэтчбек 5 дв., бензин, руль слева, 200 000 км",$ 2 503,https://im.mashina.kg/tachka/images//3/1/9/31932d2932c817ed3f3a25644ad5d02b_240x180.jpg
Nissan Sunny,"2001 г., 1.5 л., автомат, седан, бензин, руль справа, 300 000 км",$ 2 845,https://im.mashina.kg/tachka/images//b/2/f/b2f1f37cb0184079a9a2eb9086bf4d71_240x180.jpg
Honda Accord,"2001 г., 2 л., автомат, седан, бензин, руль справа, 200 000 км",$ 8 000,https://im.mashina.kg/tachka/images//d/1/7/d17acd64bdb6f5a73434ec82be2ba8b8_240x180.jpg
Kia Carnival,"2021 г., 2.2 л., автомат, минивэн, дизель, руль слева, 17 000 км",$ 49 500,https://im.mashina.kg/tachka/images//4/2/9/42966cc5f792761d2a699aaec8aeb60a_240x180.jpg
Honda Stream,"2003 г., 2 л., автомат, компактвэн, бензин, руль справа, 265 000 км",$ 6 700,https://im.mashina.kg/tachka/images//5/e/6/5e6b9b024d969fd614e57ba7158c6c14_240x180.jpg
Kia K5 III Седан,"2020 г., 2 л., автомат, седан, бензин, руль слева, 43 000 км",$ 33 600,https://im.mashina.kg/tachka/images//8/7/4/874da7e78f4c85d77eae5204ab9868b4_240x180.jpg
Lexus NX,"2019 г., 2.5 л., вариатор, внедорожник 5 дв., гибрид, руль слева, 30 000 км",$ 41 000,https://im.mashina.kg/tachka/images//f/f/9/ff91589b41ec544f204d649a2b9ee350_240x180.jpg
Genesis GV80,"2022 г., 2.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 5 000 км",$ 85 000,https://im.mashina.kg/tachka/images//a/d/6/ad6ea3f7fd632af94bde648247364638_240x180.jpg
Toyota Highlander,"2020 г., 2.5 л., автомат, внедорожник 5 дв., гибрид, руль слева, 50 000 км",$ 55 000,https://im.mashina.kg/tachka/images//5/9/1/591c3b7d4e244e9bcdca4e819f0f0211_240x180.jpg
Mercedes-Benz V-класс,"2018 г., 2.1 л., автомат, минивэн, дизель, руль слева, 73 000 км",$ 58 000,https://im.mashina.kg/tachka/images//4/2/c/42cea53c6fe5c99863f9a8ba7c92dac6_240x180.jpg
Toyota Highlander,"2017 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 67 000 км",$ 35 000,https://im.mashina.kg/tachka/images//8/e/b/8ebf23a2af7e5746bf65ab17e23eff35_240x180.jpg
BMW X7,"2020 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 31 500 км",$ 110 000,https://im.mashina.kg/tachka/images//a/b/f/abfc78f862ce049d45148fb8c77dfadd_240x180.jpg
Hyundai Palisade,"2020 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 43 000 км",$ 49 500,https://im.mashina.kg/tachka/images//f/5/a/f5a0f46899c3d2fd91bf7dc6ed467828_240x180.jpg
Mercedes-Benz E-класс,"2002 г., 3.2 л., автомат, седан, бензин, руль слева, 246 469 км",$ 8 534,https://im.mashina.kg/tachka/images//f/9/f/f9fe916760deb0fe48c088ce50baf815_240x180.jpg
Lexus GX,"2010 г., 4.6 л., автомат, внедорожник 5 дв., бензин, руль слева, 114 000 км",$ 36 000,https://im.mashina.kg/tachka/images//6/3/d/63de6b4c94b1eca1abbc6be78c6240a9_240x180.jpg
Peugeot 308,"2009 г., 1.6 л., автомат, хэтчбек 5 дв., бензин, руль слева, 17 000 км",$ 6 500,https://im.mashina.kg/tachka/images//e/c/3/ec3b09f1a02b1a9b8610c1559b3c2344_240x180.jpg
ВАЗ (Lada) 2107,"2010 г., 1.6 л., механика, седан, бензин, руль слева, 150 000 км",$ 1 309,https://im.mashina.kg/tachka/images//e/c/4/ec4696401b3e06c765948d25d62788f6_240x180.jpg
Hyundai Santa Fe,"2020 г., 2.4 л., автомат, внедорожник 5 дв., бензин, руль слева, 40 000 км",$ 36 000,https://im.mashina.kg/tachka/images//f/5/9/f59a2eeb29b184b2f88c3c7129ad76a7_240x180.jpg
BMW X7,"2022 г., 3 л., автомат, внедорожник 5 дв., бензин, руль слева, 555 км",$ 175 000,https://im.mashina.kg/tachka/images//d/a/8/da8ffb9f50cfb42a65f90617e82c71f9_240x180.jpg
BMW X7,"2020 г., 3 л., автомат, внедорожник 5 дв., дизель, руль слева, 33 000 км",$ 125 000,https://im.mashina.kg/tachka/images//5/9/b/59b7698f1f19177a76f075bc74ca2082_240x180.jpg
Subaru Forester,"2003 г., 2 л., автомат, универсал, бензин, руль справа, 250 000 км",$ 8 000,https://im.mashina.kg/tachka/images//e/2/3/e233d0f303313fcc60667324f930a3dc_240x180.jpg
Kia Mohave (Borrego),"2022 г., 3 л., автомат, внедорожник 5 дв., дизель, руль слева, 1 км",$ 70 000,https://im.mashina.kg/tachka/images//f/7/7/f77dac18b0fb6050e6ab6b6dfaf55396_240x180.jpg
Toyota Camry,"2018 г., 2.5 л., автомат, седан, бензин, руль слева, 69 000 км",$ 33 000,https://im.mashina.kg/tachka/images//b/2/9/b293e42c98ab7389758682a361f2bafc_240x180.jpg
Lexus RX,"2004 г., 3.3 л., автомат, внедорожник 5 дв., бензин, руль слева, 19 000 км",$ 16 000,https://im.mashina.kg/tachka/images//3/8/3/3834e31783af162e4cdb6f26b8feed9e_240x180.jpg
Mazda MPV,"2000 г., 2 л., механика, компактвэн, бензин, руль слева",$ 4 893,https://im.mashina.kg/tachka/images//7/2/c/72cd86a792479aaa835673a184ae131b_240x180.jpg
ВАЗ (Lada) 2121 (4x4) Нива,"1988 г., 1.6 л., механика, внедорожник 3 дв., бензин, руль слева, 15 200 км",$ 1 821,https://im.mashina.kg/tachka/images//b/8/9/b8967cd179ddd08879257c510d17ccc4_240x180.jpg
Toyota Camry,"2021 г., 2.5 л., автомат, седан, бензин, руль слева, 5 500 км",$ 34 000,https://im.mashina.kg/tachka/images//4/e/4/4e4a499cfaa978e13964cac0daebffee_240x180.jpg
Toyota Camry,"2013 г., 2.5 л., автомат, седан, бензин, руль слева, 145 000 км",$ 14 500,https://im.mashina.kg/tachka/images//3/4/c/34cbf1187cf30ed2cd669cde77a39437_240x180.jpg
Honda Torneo,"2002 г., 2 л., автомат, седан, бензин, руль справа, 300 000 км",$ 6 900,https://im.mashina.kg/tachka/images//7/5/c/75c79c1746db76fbdfcbbf056ec58573_240x180.jpg
Honda Accord,"2003 г., 2.4 л., автомат, седан, бензин, руль справа, 226 089 км",$ 10 500,https://im.mashina.kg/tachka/images//c/c/f/ccff8c84235195c815567ec2cb9a5162_240x180.jpg
Hyundai Avante,"2021 г., 1.6 л., робот, седан, гибрид, руль слева, 46 000 км",$ 25 500,https://im.mashina.kg/tachka/images//9/3/8/9386d2aac6c8b13e23fa510fc3dbb9f6_240x180.jpg
ГАЗ 3110 Волга,"1999 г., 2.4 л., механика, седан, бензин, руль слева, 75 000 км",$ 1 365,https://im.mashina.kg/tachka/images//c/d/c/cdcaf08c815a03823d722f1428e78394_240x180.jpg
Toyota Camry,"2018 г., 2.5 л., автомат, седан, бензин, руль слева, 90 000 км",$ 28 000,https://im.mashina.kg/tachka/images//a/d/8/ad8ccac6c45275d662dc387bd8405a20_240x180.jpg
Ford Focus,"2003 г., 1.6 л., механика, универсал, бензин, руль слева, 215 000 км",$ 3 700,https://im.mashina.kg/tachka/images//a/e/4/ae478b216f593ee775f3a1828ee65d66_240x180.jpg
Toyota Camry,"2018 г., 3.5 л., автомат, седан, бензин, руль слева, 60 000 км",$ 35 500,https://im.mashina.kg/tachka/images//3/e/a/3eaf9c658b150e4086d874d690d061d8_240x180.jpg
Toyota Alphard,"2003 г., 3 л., автомат, минивэн, бензин, руль справа, 400 000 км",$ 13 700,https://im.mashina.kg/tachka/images//f/f/3/ff3312de65f87682a80c103cbbccea14_240x180.jpg
Hongqi E-HS9,"2023 г., автомат, внедорожник 5 дв., электро, руль слева, 10 км",$ 96 000,https://im.mashina.kg/tachka/images//f/1/b/f1b85ee66dba7e0b0e18b1029d8b7995_240x180.jpg
Honda Fit,"2003 г., 1.3 л., вариатор, хэтчбек 5 дв., бензин, руль справа, 194 600 км",$ 7 500,https://im.mashina.kg/tachka/images//e/b/0/eb03a3ef2fbee5ac9678b9c8c326cc3d_240x180.jpg
BMW 5 серии,"2017 г., 2 л., автомат, седан, бензин, руль слева, 109 000 км",$ 31 800,https://im.mashina.kg/tachka/images//e/2/0/e2002ae85a70a399dada61f31a162cd1_240x180.jpg
Lexus RX,"2013 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 98 000 км",$ 27 800,https://im.mashina.kg/tachka/images//d/f/f/dff2f1c7eb8c61b0fbd0b6f7ebd36901_240x180.jpg
Lexus GX,"2007 г., 4.7 л., автомат, внедорожник 5 дв., бензин, руль слева, 157 000 км",$ 26 999,https://im.mashina.kg/tachka/images//4/a/8/4a88eee61ff59a387d57583d1c2a0151_240x180.jpg
Mercedes-Benz W124,"1990 г., 2.3 л., механика, седан, бензин, руль слева, 254 000 км",$ 3 414,https://im.mashina.kg/tachka/images//f/1/c/f1ce3bd1992f6f319559d5e7d214f3d0_240x180.jpg
Subaru Forester,"2004 г., 2.5 л., автомат, универсал, бензин, руль слева, 10 000 км",$ 7 624,https://im.mashina.kg/tachka/images//6/9/9/699db393cde46e600bf444fc92d3e68a_240x180.jpg
BYD E5,"2017 г., автомат, седан, электро, руль слева, 125 000 км",$ 11 500,https://im.mashina.kg/tachka/images//8/3/f/83fba0ebf01dd8b569d0b1b10fdf287b_240x180.jpg
Toyota Camry,"2013 г., 2.5 л., автомат, седан, бензин, руль слева, 187 000 км",$ 12 600,https://im.mashina.kg/tachka/images//9/d/5/9d5206b4d19c24115772cbd859c3cf02_240x180.jpg
Subaru Legacy,"2009 г., 2.5 л., вариатор, универсал, бензин, руль слева, 115 000 км",$ 10 500,https://im.mashina.kg/tachka/images//6/5/8/658997bcefc15c5df61e93f43c1e6897_240x180.jpg
Nissan Almera Tino,"2003 г., 1.8 л., механика, компактвэн, бензин, руль слева, 10 000 км",$ 4 552,https://im.mashina.kg/tachka/images//3/7/c/37cf2b47b46842e6d47bcf8322f00c68_240x180.jpg
Lexus RX,"2012 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 230 000 км",$ 27 000,https://im.mashina.kg/tachka/images//2/5/0/2500b39dafa1003d0a456340d614a8cf_240x180.jpg
Volkswagen ID.4,"2022 г., автомат, внедорожник 5 дв., электро, руль слева, 11 000 км",$ 36 500,https://im.mashina.kg/tachka/images//4/6/5/4650e8d03a91eb5f083e00890c06c16e_240x180.jpg
Toyota Camry,"2017 г., 2.5 л., автомат, седан, бензин, руль слева, 120 000 км",$ 23 500,https://im.mashina.kg/tachka/images//8/1/6/816a81deb556efbbc5d4f1db9fded70f_240x180.jpg
Tesla Model 3,"2021 г., автомат, седан, электро, руль слева, 35 000 км",$ 53 000,https://im.mashina.kg/tachka/images//3/c/e/3cee045044cc003ac1a6030ddd036f98_240x180.jpg
Nissan Primera,"2004 г., 1.8 л., автомат, хэтчбек 5 дв., бензин, руль справа, 265 000 км",$ 3 641,https://im.mashina.kg/tachka/images//b/4/f/b4feecf5ffa21f0e47784890e3133d4e_240x180.jpg
Lexus RX,"2017 г., 3.5 л., вариатор, внедорожник 5 дв., гибрид, руль слева, 124 000 км",$ 57 800,https://im.mashina.kg/tachka/images//3/7/1/371d1b939cea683b5321f845f15deeb5_240x180.jpg
Honda CR-V,"2005 г., 2.4 л., автомат, внедорожник 5 дв., бензин, руль справа, 171 000 км",$ 13 500,https://im.mashina.kg/tachka/images//a/f/1/af1f8d950a1a9635370fb05fe34a4fe3_240x180.jpg
Mercedes-Benz E-класс,"2000 г., 4.3 л., автомат, седан, бензин, руль слева, 212 212 км",$ 7 800,https://im.mashina.kg/tachka/images//2/0/9/209d3b501d019e6c7fe0f3fbd1d72723_240x180.jpg
Toyota Avensis,"2005 г., 2 л., автомат, универсал, бензин, руль справа, 264 000 км",$ 7 800,https://im.mashina.kg/tachka/images//2/3/9/23967b5047786e4751f90e0b61b5a4d6_240x180.jpg
Honda Jazz,"2003 г., 1.3 л., механика, хэтчбек 5 дв., бензин, руль слева, 146 890 км",$ 6 827,https://im.mashina.kg/tachka/images//4/a/4/4a44506d7e28594372721e6190f0601c_240x180.jpg
Kia K5 III Седан,"2019 г., 2 л., автомат, седан, бензин, руль слева, 66 000 км",$ 33 500,https://im.mashina.kg/tachka/images//2/d/4/2d4e965630bd60b13bbeaaa5a518a210_240x180.jpg
Hyundai Santa Fe,"2017 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 126 000 км",$ 19 000,https://im.mashina.kg/tachka/images//9/f/3/9f30133cf8de4a6a721a4f1d3237e834_240x180.jpg
Hyundai Sonata,"2016 г., 2 л., автомат, седан, газ, руль слева, 160 000 км",$ 9 999,https://im.mashina.kg/tachka/images//6/8/5/685627302d5220fbc14fba3b604ff6f5_240x180.jpg
Lexus RX,"2007 г., 3.5 л., автомат, внедорожник 5 дв., бензин, руль слева, 220 000 км",$ 13 900,https://im.mashina.kg/tachka/images//4/b/b/4bb60e9f69e2188efa186b7051835371_240x180.jpg
Kia K5 III Седан,"2022 г., 2 л., автомат, седан, бензин, руль слева, 23 857 км",$ 26 800,https://im.mashina.kg/tachka/images//5/4/e/54e68b8928e24a355cb22ff999f0de75_240x180.jpg
Chevrolet Malibu,"2017 г., 2 л., автомат, седан, бензин, руль слева, 105 000 км",$ 17 500,https://im.mashina.kg/tachka/images//0/0/f/00f34f6dfddf3ae85d682efa313324b1_240x180.jpg
Hyundai Santa Fe,"2018 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 108 000 км",$ 25 100,https://im.mashina.kg/tachka/images//1/8/8/1888ccf6c2376824c41f124ddbea8c6f_240x180.jpg
Hyundai Santa Fe,"2017 г., 2 л., автомат, внедорожник 5 дв., дизель, руль слева, 63 000 км",$ 19 500,https://im.mashina.kg/tachka/images//6/9/c/69cce79b0dc54a0c719037e3a2613869_240x180.jpg
Kia Carnival,"2021 г., 2.2 л., автомат, минивэн, дизель, руль слева, 87 770 км",$ 28 800,https://im.mashina.kg/tachka/images//a/c/f/acf2996ea0f2e06b9a758b00aa1c5c07_240x180.jpg
Toyota Prius,"2008 г., 1.5 л., автомат, хэтчбек 5 дв., гибрид, руль слева, 186 000 км",$ 9 800,https://im.mashina.kg/tachka/images//2/7/b/27b0314da1f7c35f54130a2a66e76901_240x180.jpg
Kia K5 II Седан,"2016 г., 2 л., автомат, седан, газ, руль слева, 200 000 км",$ 12 300,https://im.mashina.kg/tachka/images//8/e/2/8e2c6cea508770052931c6b8e5e9d634_240x180.jpg
Toyota Camry,"2020 г., 2.5 л., автомат, седан, бензин, руль слева, 43 000 км",$ 24 900,https://im.mashina.kg/tachka/images//7/b/2/7b24478fbd639c951606eeb12ecb0d39_240x180.jpg
Hyundai Getz,"2006 г., 1.1 л., механика, хэтчбек 5 дв., бензин, руль слева, 200 000 км",$ 5 300,https://im.mashina.kg/tachka/images//1/e/a/1eaeb0963c9c8bf211302c4326d4ac79_240x180.jpg
Kia Sorento,"2020 г., 2.2 л., робот, внедорожник 5 дв., дизель, руль слева, 47 661 км",$ 33 400,https://im.mashina.kg/tachka/images//6/2/f/62f78543729ffb32d335727f262e8920_240x180.jpg
Kia Rio,"2020 г., 1.6 л., автомат, седан, бензин, руль слева, 158 000 км",$ 15 999,https://im.mashina.kg/tachka/images//d/0/9/d0989b1e673faaa253eaa1c518556247_240x180.jpg
Mercedes-Benz E-класс,"2000 г., 3.2 л., автомат, седан, бензин, руль слева, 300 000 км",$ 5 800,https://im.mashina.kg/tachka/images//e/1/1/e1105a7472e31453a4152fb3c6e4ffcb_240x180.jpg
Honda Civic,"2007 г., 1.8 л., автомат, седан, бензин, руль слева, 255 000 км",$ 7 738,https://im.mashina.kg/tachka/images//8/5/b/85b1d2e583bc4f0c08e0ef34f9acfac6_240x180.jpg
Kia Sorento,"2017 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 92 978 км",$ 21 500,https://im.mashina.kg/tachka/images//d/5/8/d586ca6eeeff59b707533026f71130c9_240x180.jpg
Hyundai Palisade,"2020 г., 2.2 л., автомат, внедорожник 5 дв., дизель, руль слева, 24 000 км",$ 39 600,https://im.mashina.kg/tachka/images//b/e/8/be8c694412b6cde31c00e5139a2d3ca3_240x180.jpg
Subaru Forester,"2017 г., 2.5 л., вариатор, внедорожник 5 дв., бензин, руль слева, 10 200 км",$ 16 800,https://im.mashina.kg/tachka/images//d/4/3/d43d8741095aec2577ac0ec86dffaa23_240x180.jpg
Mercedes-Benz E-класс,"2011 г., 3.5 л., автомат, седан, бензин, руль слева, 186 000 км",$ 11 000,https://im.mashina.kg/tachka/images//4/7/e/47e22014ade843c8f2c2b4e45c522d4e_240x180.jpg
BMW 5 серии,"2018 г., 2 л., автомат, седан, дизель, руль слева, 35 500 км",$ 34 200,https://im.mashina.kg/tachka/images//c/f/8/cf8a3f2d2d114d5e9213df2eaf8a4cee_240x180.jpg
